orig_idx,cluster_id,stage,label
5915,3684,train,0
5916,3685,test,1
5917,3686,train,1
5918,84,valid,1
5919,3687,train,0
5920,3688,train,0
5921,3689,train,1
5922,288,valid,0
5923,3690,valid,0
5924,3487,train,1
5925,2549,train,0
5926,8,train,1
5927,366,test,1
5928,3691,test,0
5929,3692,train,0
5930,3693,train,1
5931,3694,train,0
5932,8,train,1
5933,328,test,0
5934,1808,valid,1
5935,8,train,0
5936,8,train,1
5937,3695,train,0
5938,8,train,0
5939,3696,train,0
5940,3697,train,0
5941,471,train,0
5942,3698,train,1
5943,3699,train,0
5944,8,train,1
5945,3700,train,0
5946,3701,train,0
5947,3672,test,1
5948,3702,train,0
5949,1743,train,0
5950,3669,train,0
5951,8,train,1
5952,24,test,1
5953,3703,train,0
5954,3704,train,1
5955,3705,train,1
5956,2374,train,1
5957,8,train,1
5958,3706,train,0
5959,3707,train,1
5960,3708,train,0
5961,8,train,1
5962,3709,train,1
5963,1141,train,0
5964,3710,train,0
5965,1043,train,1
5966,366,test,0
5967,8,train,1
5968,3711,train,1
5969,221,train,0
5970,2382,train,1
5971,566,valid,0
5972,8,train,0
5973,8,train,0
5974,1374,train,0
5975,3056,train,1
5976,1390,test,0
5977,3712,train,0
5978,3713,train,0
5979,3714,train,1
5980,3715,valid,0
5981,3716,test,0
5982,8,train,1
5983,3717,train,0
5984,1631,train,1
5985,8,train,1
5986,8,train,0
5987,3718,train,0
5988,1384,test,0
5989,8,train,0
5990,3719,train,0
5991,8,train,1
5992,8,train,0
5993,8,train,1
5994,3720,train,0
5995,2961,train,1
5996,2694,train,0
5997,8,train,0
5998,3721,train,0
5999,3722,valid,1
6000,2044,train,1
6001,3723,train,1
6002,3724,train,0
6003,133,train,1
6004,2272,train,1
6005,202,train,1
6006,2731,train,1
6007,99,test,1
6008,3725,train,1
6009,3726,test,1
6010,3727,train,0
6011,3728,train,0
6012,3729,train,1
6013,3730,train,0
6014,3731,train,0
6015,3732,train,1
6016,8,train,1
6017,3733,train,1
6018,3734,train,0
6019,3735,train,1
6020,3736,train,1
6021,3737,train,1
6022,3738,valid,0
6023,650,test,0
6024,1203,train,1
6025,3739,test,0
6026,893,train,0
6027,3740,train,1
6028,3741,train,0
6029,3742,train,0
6030,3743,valid,1
6031,3744,test,1
6032,3745,train,1
6033,1318,train,0
6034,3746,train,0
6035,3747,train,0
6036,209,valid,1
6037,3748,train,0
6038,3749,train,0
6039,3750,train,0
6040,2976,train,1
6041,115,test,1
6042,8,train,1
6043,1390,test,1
6044,682,train,1
6045,8,train,0
6046,150,valid,0
6047,8,train,0
6048,3446,train,1
6049,3751,train,1
6050,3752,train,1
6051,3753,train,1
6052,3754,train,0
6053,3755,train,1
6054,3756,train,1
6055,3757,valid,0
6056,3758,test,0
6057,3759,train,0
6058,3760,train,1
6059,2062,train,1
6060,3761,train,1
6061,1475,train,0
6062,8,train,1
6063,3762,train,0
6064,3763,train,0
6065,465,train,0
6066,3764,train,1
6067,3765,train,0
6068,8,train,1
6069,3766,train,1
6070,124,train,1
6071,8,train,1
6072,3767,train,0
6073,1526,train,1
6074,8,train,0
6075,3,test,1
6076,3768,train,0
6077,3769,train,1
6078,3770,train,0
6079,3771,valid,1
6080,650,test,0
6081,3772,train,0
6082,3773,test,1
6083,3774,train,0
6084,3775,train,1
6085,566,valid,0
6086,3776,train,0
6087,8,train,1
6088,3777,train,1
6089,8,train,0
6090,8,train,0
6091,8,train,0
6092,8,train,0
6093,8,train,0
6094,3778,train,0
6095,3779,train,1
6096,3780,train,0
6097,288,valid,1
6098,8,train,0
6099,3781,train,1
6100,3782,valid,0
6101,3783,train,1
6102,8,train,0
6103,3784,train,1
6104,3785,test,0
6105,8,train,0
6106,1087,test,0
6107,8,train,0
6108,1126,train,0
6109,8,train,1
6110,3786,train,1
6111,8,train,1
6112,3787,train,1
6113,387,train,0
6114,3788,train,1
6115,8,train,0
6116,3789,train,0
6117,2398,train,0
6118,3790,valid,0
6119,2331,train,1
6120,147,test,0
6121,8,train,1
6122,3791,valid,1
6123,8,train,0
6124,3792,test,0
6125,288,valid,1
6126,3793,train,0
6127,8,train,1
6128,3794,test,1
6129,3795,train,0
6130,3796,train,0
6131,3797,train,1
6132,3798,train,1
6133,3799,train,0
6134,8,train,0
6135,833,valid,0
6136,833,valid,1
6137,3800,train,0
6138,8,train,0
6139,3801,train,0
6140,8,train,0
6141,3802,train,0
6142,2834,train,0
6143,8,train,1
6144,3803,train,0
6145,3804,train,0
6146,3805,train,0
6147,3806,train,0
6148,3807,train,0
6149,1141,train,0
6150,2592,train,1
6151,3808,train,1
6152,3809,train,1
6153,2054,test,1
6154,3810,train,0
6155,8,train,0
6156,3811,train,0
6157,3812,train,0
6158,8,train,1
6159,2751,train,1
6160,3813,train,1
6161,8,train,0
6162,3814,train,0
6163,3815,train,0
6164,278,test,0
6165,726,train,0
6166,2484,train,1
6167,8,train,0
6168,3389,train,0
6169,748,train,0
6170,3816,train,0
6171,3817,valid,0
6172,3818,train,1
6173,8,train,0
6174,3819,test,0
6175,3820,train,1
6176,366,test,1
6177,8,train,0
6178,49,valid,1
6179,3821,train,0
6180,710,train,0
6181,231,train,0
6182,3822,train,0
6183,3823,train,1
6184,3824,train,1
6185,3825,train,0
6186,3826,train,0
6187,1339,train,1
6188,1264,train,1
6189,3827,train,1
6190,3828,train,0
6191,3829,train,1
6192,11,train,0
6193,4,test,1
6194,3830,valid,1
6195,2314,train,0
6196,1905,valid,0
6197,439,train,0
6198,1172,train,0
6199,3831,train,0
6200,3832,test,1
6201,3833,train,0
6202,3834,valid,0
6203,8,train,1
6204,252,train,0
6205,1656,test,1
6206,3835,test,0
6207,1068,train,0
6208,3836,train,0
6209,8,train,1
6210,8,train,0
6211,288,valid,0
6212,875,train,1
6213,3837,train,1
6214,3838,train,1
6215,3839,train,0
6216,3840,train,0
6217,3841,train,0
6218,3842,train,0
6219,3843,train,0
6220,8,train,1
6221,253,train,0
6222,3187,train,0
6223,3844,train,1
6224,3845,train,1
6225,3846,train,1
6226,3847,train,0
6227,95,test,0
6228,3848,train,1
6229,40,train,0
6230,3849,train,0
6231,3850,train,0
6232,115,test,1
6233,3851,train,0
6234,8,train,0
6235,8,train,1
6236,3852,train,0
6237,3853,valid,1
6238,3854,test,1
6239,8,train,0
6240,3855,train,1
6241,8,train,0
6242,2484,train,0
6243,3856,valid,0
6244,8,train,1
6245,8,train,0
6246,3857,train,1
6247,3858,train,1
6248,3859,test,0
6249,3860,train,0
6250,3861,train,1
6251,3862,train,0
6252,3863,train,1
6253,3864,train,1
6254,2025,valid,1
6255,3865,train,0
6256,246,train,1
6257,8,train,0
6258,3866,train,0
6259,3867,train,0
6260,3868,train,0
6261,3869,train,1
6262,3870,train,1
6263,1559,train,0
6264,220,train,1
6265,3871,train,0
6266,8,train,0
6267,1434,train,0
6268,8,train,0
6269,3872,train,1
6270,3873,valid,0
6271,288,valid,0
6272,1330,train,1
6273,8,train,0
6274,3874,test,0
6275,8,train,0
6276,553,train,0
6277,8,train,0
6278,3875,train,0
6279,3876,train,0
6280,3877,train,0
6281,8,train,1
6282,2750,valid,1
6283,3878,valid,1
6284,3879,test,1
6285,8,train,1
6286,3880,train,0
6287,111,test,0
6288,3881,train,0
6289,3313,train,1
6290,634,train,1
6291,3359,train,1
6292,8,train,0
6293,796,test,0
6294,8,train,0
6295,336,test,0
6296,3882,train,1
6297,1623,train,1
6298,3883,train,1
6299,3884,train,1
6300,3885,train,1
6301,2592,train,0
6302,1872,train,0
6303,3886,train,1
6304,3887,valid,0
6305,3888,train,1
6306,3889,train,1
6307,1602,valid,0
6308,3890,valid,1
6309,1803,train,1
6310,3891,train,1
6311,147,test,0
6312,2103,train,0
6313,2895,train,1
6314,3892,test,0
6315,3893,test,1
6316,3894,train,1
6317,3895,valid,0
6318,3896,test,0
6319,3897,train,1
6320,3898,train,0
6321,3899,train,0
6322,8,train,1
6323,3900,train,0
6324,147,test,0
6325,8,train,0
6326,3901,train,0
6327,3902,train,1
6328,3903,train,1
6329,3904,train,0
6330,3905,train,1
6331,8,train,0
6332,3906,train,0
6333,3907,train,0
6334,3908,train,0
6335,3909,train,0
6336,3910,train,0
6337,8,train,0
6338,8,train,1
6339,3911,train,0
6340,3912,train,1
6341,122,valid,0
6342,566,valid,0
6343,8,train,1
6344,1287,train,0
6345,8,train,0
6346,3913,train,0
6347,2025,valid,1
6348,3914,train,1
6349,209,valid,0
6350,1123,train,0
6351,3915,train,0
6352,2608,train,0
6353,3916,train,0
6354,1739,valid,0
6355,3917,train,0
6356,115,test,1
6357,3918,train,0
6358,2991,train,0
6359,3919,train,0
6360,3920,train,0
6361,3921,train,1
6362,3922,train,0
6363,1382,train,1
6364,8,train,0
6365,8,train,1
6366,3923,train,0
6367,3924,train,1
6368,2114,train,0
6369,1362,train,0
6370,3925,train,0
6371,3926,test,1
6372,3841,train,0
6373,296,train,0
6374,8,train,0
6375,3927,train,0
6376,372,train,1
6377,8,train,0
6378,3928,train,1
6379,3929,train,0
6380,1806,test,1
6381,3930,valid,0
6382,3931,test,0
6383,3932,valid,1
6384,3933,valid,0
6385,3934,test,1
6386,3935,train,0
6387,3936,train,1
6388,3937,train,0
6389,3938,train,0
6390,1480,train,1
6391,3939,train,0
6392,531,train,0
6393,8,train,1
6394,3940,train,1
6395,3941,train,0
6396,8,train,1
6397,8,train,0
6398,3942,train,0
6399,8,train,0
6400,1549,valid,1
6401,8,train,0
6402,1916,train,1
6403,8,train,0
6404,3943,valid,0
6405,3944,test,0
6406,3945,train,0
6407,8,train,1
6408,3946,train,1
6409,1531,train,0
6410,3947,train,1
6411,3948,train,1
6412,8,train,0
6413,3949,train,0
6414,8,train,0
6415,3950,train,1
6416,3951,train,0
6417,8,train,0
6418,214,train,0
6419,8,train,0
6420,1859,train,0
6421,8,train,1
6422,3952,train,0
6423,3953,train,0
6424,3954,valid,1
6425,788,valid,0
6426,8,train,1
6427,8,train,0
6428,3955,test,1
6429,3956,train,1
6430,2450,train,1
6431,3957,train,1
6432,3958,train,0
6433,8,train,0
6434,3959,train,0
6435,8,train,0
6436,3960,train,1
6437,1800,train,0
6438,3961,valid,0
6439,3962,train,1
6440,1595,train,1
6441,3461,train,1
6442,3963,train,0
6443,3964,test,0
6444,24,test,0
6445,704,train,1
6446,8,train,1
6447,3965,train,0
6448,1185,train,0
6449,3966,train,0
6450,114,test,0
6451,2885,train,1
6452,3967,train,0
6453,8,train,0
6454,1251,test,1
6455,3968,train,1
6456,8,train,0
6457,3969,train,0
6458,3970,train,1
6459,8,train,1
6460,1287,train,1
6461,8,train,0
6462,3971,train,0
6463,8,train,0
6464,3972,train,0
6465,3621,valid,1
6466,3973,train,0
6467,8,train,0
6468,3974,train,0
6469,3975,valid,1
6470,715,train,1
6471,8,train,0
6472,3976,test,1
6473,3977,valid,0
6474,3978,valid,0
6475,3979,train,1
6476,3980,test,0
6477,3981,train,1
6478,8,train,1
6479,3982,train,0
6480,346,train,0
6481,3983,train,1
6482,712,test,1
6483,426,test,1
6484,8,train,0
6485,8,train,1
6486,8,train,0
6487,3984,train,1
6488,3496,train,1
6489,3985,train,0
6490,8,train,0
6491,8,train,1
6492,8,train,1
6493,452,test,0
6494,3986,train,1
6495,3987,train,1
6496,3988,train,0
6497,3989,train,1
6498,3990,train,1
6499,3991,train,0
6500,8,train,1
6501,3992,train,0
6502,3993,train,1
6503,1938,train,0
6504,3994,train,0
6505,3995,train,0
6506,8,train,0
6507,3996,train,0
6508,2833,test,0
6509,8,train,0
6510,3997,train,0
6511,3998,train,1
6512,1548,train,0
6513,3999,train,1
6514,104,valid,0
6515,4000,train,1
6516,4001,train,0
6517,1483,train,1
6518,8,train,1
6519,4002,train,1
6520,8,train,1
6521,67,valid,1
6522,723,valid,0
6523,8,train,1
6524,4003,valid,0
6525,4004,test,0
6526,4005,valid,1
6527,8,train,0
6528,4006,test,0
6529,1800,train,1
6530,4007,train,0
6531,4008,test,1
6532,4009,train,1
6533,1963,train,0
6534,8,train,1
6535,1401,train,1
6536,4010,train,0
6537,554,train,0
6538,1544,test,0
6539,8,train,1
6540,8,train,1
6541,39,train,1
6542,4011,train,0
6543,1566,train,0
6544,4012,train,1
6545,4013,train,1
6546,4014,train,1
6547,8,train,0
6548,8,train,1
6549,2125,train,0
6550,4015,valid,0
6551,4016,test,0
6552,930,valid,0
6553,4017,train,1
6554,1264,train,1
6555,8,train,0
6556,4018,train,0
6557,8,train,1
6558,8,train,1
6559,4019,train,0
6560,8,train,1
6561,4020,train,1
6562,4021,train,0
6563,4022,train,0
6564,2732,train,0
6565,4023,train,0
6566,4024,valid,1
6567,3775,train,0
6568,4025,test,1
6569,1490,train,0
6570,4026,train,0
6571,8,train,0
6572,4027,train,0
6573,8,train,1
6574,1729,test,0
6575,3487,train,1
6576,8,train,1
6577,4028,train,0
6578,8,train,0
6579,4029,train,0
6580,4030,train,1
6581,8,train,0
6582,336,test,0
6583,4031,train,0
6584,1552,train,0
6585,2546,train,1
6586,4032,train,0
6587,2148,train,0
6588,8,train,0
6589,4033,train,1
6590,336,test,0
6591,2745,train,0
6592,8,train,0
6593,4034,valid,1
6594,577,test,1
6595,4035,train,0
6596,1626,train,0
6597,8,train,0
6598,2851,train,0
6599,4036,valid,0
6600,1810,train,0
6601,4037,test,0
6602,4038,train,0
6603,486,train,0
6604,8,train,1
6605,4039,train,0
6606,4040,train,0
6607,366,test,0
6608,8,train,0
6609,3978,valid,0
6610,8,train,0
6611,4041,train,0
6612,559,train,0
6613,4042,train,0
6614,147,test,0
6615,4043,train,1
6616,4044,train,0
6617,4045,train,0
6618,656,train,0
6619,1957,valid,1
6620,4046,train,1
6621,4047,train,0
6622,4048,train,0
6623,4049,valid,0
6624,4050,test,0
6625,1798,train,0
6626,4051,train,0
6627,439,train,1
6628,2833,test,0
6629,8,train,0
6630,4052,train,0
6631,8,train,0
6632,8,train,0
6633,4053,valid,1
6634,8,train,0
6635,4054,train,0
6636,4055,train,0
6637,112,test,1
6638,3382,train,0
6639,112,test,1
6640,4056,train,0
6641,4057,test,1
6642,4058,train,1
6643,4059,train,1
6644,4060,train,1
6645,1927,train,0
6646,4061,train,1
6647,8,train,1
6648,4062,train,1
6649,833,valid,0
6650,4063,train,0
6651,316,train,0
6652,2404,test,0
6653,131,valid,0
6654,4064,train,1
6655,1511,train,0
6656,8,train,1
6657,8,train,1
6658,3926,test,0
6659,1806,test,1
6660,4065,train,1
6661,1055,valid,0
6662,1449,valid,1
6663,209,valid,1
6664,2984,test,0
6665,2177,train,1
6666,8,train,0
6667,4066,train,1
6668,4067,train,0
6669,4068,train,1
6670,1130,train,1
6671,8,train,0
6672,4069,train,0
6673,4070,valid,0
6674,2661,train,1
6675,366,test,1
6676,4071,train,1
6677,8,train,0
6678,8,train,0
6679,235,test,0
6680,695,train,0
6681,3789,train,0
6682,1427,train,0
6683,4072,train,0
6684,4073,train,0
6685,4074,test,0
6686,4075,train,1
6687,4076,train,0
6688,8,train,0
6689,1585,train,0
6690,1023,train,0
6691,8,train,0
6692,8,train,0
6693,4077,train,0
6694,3288,train,0
6695,4078,train,0
6696,4079,train,0
6697,4080,train,0
6698,8,train,0
6699,1947,train,0
6700,4081,valid,1
6701,8,train,1
6702,8,train,0
6703,18,train,0
6704,8,train,0
6705,1390,test,0
6706,4082,test,1
6707,4083,train,1
6708,767,train,1
6709,1927,train,1
6710,8,train,0
6711,739,train,0
6712,4084,train,1
6713,4085,train,0
6714,4086,train,1
6715,4087,valid,0
6716,366,test,0
6717,833,valid,1
6718,8,train,0
6719,4088,test,0
6720,4089,train,1
6721,4090,train,1
6722,8,train,0
6723,4091,train,0
6724,4092,train,0
6725,8,train,0
6726,4093,train,0
6727,4094,train,0
6728,1480,train,0
6729,4095,train,1
6730,8,train,1
6731,8,train,0
6732,4096,train,1
6733,4097,train,0
6734,8,train,1
6735,8,train,1
6736,4098,train,1
6737,4099,train,1
6738,2054,test,1
6739,791,train,1
6740,2330,train,1
6741,4100,train,0
6742,2476,train,0
6743,4101,test,1
6744,4102,train,1
6745,4103,train,0
6746,2547,train,1
6747,8,train,1
6748,818,train,0
6749,4104,train,0
6750,8,train,0
6751,4105,train,0
6752,4106,train,0
6753,2911,valid,1
6754,4107,train,0
6755,8,train,1
6756,77,train,1
6757,8,train,1
6758,4108,valid,0
6759,4109,test,1
6760,4110,test,0
6761,833,valid,0
6762,8,train,0
6763,4111,train,0
6764,2865,train,1
6765,4112,train,0
6766,353,valid,0
6767,2382,train,0
6768,8,train,1
6769,3760,train,1
6770,8,train,0
6771,4113,valid,1
6772,4114,train,1
6773,4115,train,0
6774,4116,train,1
6775,4117,train,0
6776,209,valid,0
6777,4118,train,0
6778,8,train,0
6779,2422,train,0
6780,4119,train,1
6781,4120,train,1
6782,8,train,0
6783,4121,train,0
6784,8,train,1
6785,4122,train,1
6786,1637,train,0
6787,2124,train,1
6788,8,train,0
6789,4123,train,1
6790,4124,train,0
6791,2967,train,0
6792,8,train,0
6793,8,train,0
6794,4125,valid,0
6795,8,train,1
6796,4126,valid,1
6797,8,train,0
6798,1973,train,0
6799,4127,test,0
6800,390,train,0
6801,1054,train,1
6802,8,train,0
6803,4,test,1
6804,476,train,0
6805,549,test,1
6806,131,valid,0
6807,4128,train,0
6808,4129,train,0
6809,8,train,1
6810,8,train,1
6811,4130,train,0
6812,4131,train,0
6813,1698,train,0
6814,1800,train,0
6815,4132,test,1
6816,147,test,0
6817,4133,train,1
6818,1636,test,0
6819,4134,train,1
6820,4135,train,0
6821,4136,valid,0
6822,4137,test,0
6823,1861,train,1
6824,4138,train,0
6825,4139,train,0
6826,4140,train,0
6827,4141,valid,1
6828,4142,train,0
6829,3413,test,0
6830,4143,train,0
6831,2860,valid,0
6832,4144,test,1
6833,1639,train,1
6834,4145,train,0
6835,8,train,0
6836,4146,valid,0
6837,4147,test,0
6838,8,train,1
6839,4148,train,1
6840,1055,valid,0
6841,4119,train,0
6842,8,train,1
6843,4149,train,1
6844,4150,train,1
6845,8,train,0
6846,4151,train,1
6847,8,train,1
6848,8,train,0
6849,4152,train,0
6850,704,train,0
6851,922,valid,1
6852,8,train,0
6853,4153,train,1
6854,8,train,1
6855,4154,train,0
6856,362,train,0
6857,4155,train,1
6858,27,train,0
6859,452,test,1
6860,1287,train,1
6861,1880,train,1
6862,4156,train,1
6863,3000,train,1
6864,2424,train,1
6865,8,train,1
6866,8,train,0
6867,4157,train,0
6868,4158,train,0
6869,4159,train,0
6870,2575,valid,0
6871,151,test,1
6872,4160,train,0
6873,4161,train,1
6874,4162,train,1
6875,4163,train,1
6876,8,train,0
6877,8,train,0
6878,4164,train,1
6879,8,train,1
6880,1742,train,0
6881,4165,train,1
6882,173,train,1
6883,8,train,0
6884,1287,train,0
6885,8,train,0
6886,4166,train,0
6887,4167,train,0
6888,4168,train,1
6889,286,valid,1
6890,1055,valid,1
6891,224,valid,0
6892,4169,train,0
6893,4170,train,0
6894,4171,train,0
6895,4172,valid,1
6896,4173,test,1
6897,2352,train,0
6898,4174,valid,0
6899,4175,test,0
6900,559,train,0
6901,4176,train,0
6902,4177,train,0
6903,305,train,1
6904,4178,train,0
6905,4179,train,1
6906,4180,train,1
6907,4181,train,0
6908,8,train,0
6909,4182,train,0
6910,187,train,0
6911,8,train,1
6912,8,train,1
6913,4183,train,0
6914,4184,train,0
6915,4185,train,1
6916,3813,train,1
6917,4186,train,0
6918,1992,train,1
6919,4187,train,1
6920,4188,train,1
6921,8,train,0
6922,8,train,1
6923,4189,train,0
6924,4190,train,1
6925,4191,train,1
6926,151,test,1
6927,4192,train,0
6928,4193,train,1
6929,8,train,0
6930,4194,valid,0
6931,4195,test,0
6932,1703,train,0
6933,8,train,1
6934,604,test,1
6935,4196,train,0
6936,8,train,0
6937,4197,train,0
6938,458,valid,1
6939,722,train,0
6940,8,train,0
6941,8,train,0
6942,8,train,1
6943,2861,train,0
6944,2465,train,1
6945,3752,train,0
6946,3909,train,1
6947,952,test,1
6948,1087,test,0
6949,4198,train,0
6950,4199,train,0
6951,8,train,0
6952,4200,train,1
6953,4201,train,0
6954,4202,train,0
6955,597,train,1
6956,4203,train,0
6957,4204,valid,1
6958,4205,test,1
6959,1314,train,0
6960,4206,train,1
6961,3639,train,0
6962,4207,valid,0
6963,4208,train,1
6964,8,train,0
6965,8,train,0
6966,4209,train,1
6967,2079,test,1
6968,4210,test,0
6969,2207,train,0
6970,8,train,1
6971,4211,test,0
6972,4212,train,1
6973,1366,train,0
6974,1428,train,1
6975,2407,train,0
6976,8,train,1
6977,4213,train,1
6978,4214,train,1
6979,4215,train,0
6980,4216,train,1
6981,4217,train,0
6982,8,train,1
6983,4218,train,0
6984,4219,train,0
6985,221,train,1
6986,8,train,1
6987,4220,train,0
6988,4221,valid,1
6989,246,train,1
6990,8,train,0
6991,4222,test,1
6992,4223,train,0
6993,8,train,0
6994,4224,train,1
6995,4225,train,0
6996,3082,valid,1
6997,8,train,0
6998,4226,train,1
6999,4227,valid,0
7000,8,train,0
7001,4228,train,1
7002,8,train,1
7003,952,test,0
7004,4229,train,0
7005,4230,train,1
7006,4231,test,0
7007,4232,train,0
7008,4233,train,0
7009,2314,train,1
7010,4234,train,1
7011,4235,train,0
7012,1798,train,0
7013,8,train,0
7014,3145,train,0
7015,8,train,0
7016,4236,train,0
7017,4237,train,0
7018,1264,train,0
7019,4238,train,0
7020,4239,train,1
7021,4240,train,0
7022,3393,train,1
7023,438,train,1
7024,4241,train,0
7025,192,train,1
7026,8,train,0
7027,3274,test,1
7028,1121,train,1
7029,8,train,1
7030,1251,test,0
7031,667,train,0
7032,8,train,0
7033,8,train,0
7034,4242,train,0
7035,4243,valid,1
7036,4244,test,1
7037,4245,valid,0
7038,1248,test,1
7039,4246,test,0
7040,3245,valid,0
7041,4247,train,0
7042,1811,train,0
7043,4248,train,1
7044,993,test,1
7045,1497,train,0
7046,4249,train,0
7047,4250,train,1
7048,4251,train,0
7049,4252,train,0
7050,4253,train,0
7051,183,test,0
7052,4254,train,0
7053,4255,train,0
7054,4256,valid,0
7055,8,train,0
7056,8,train,0
7057,4257,train,1
7058,2096,train,0
7059,8,train,1
7060,4258,train,1
7061,8,train,0
7062,4259,train,1
7063,1815,test,1
7064,4260,train,1
7065,4261,train,1
7066,4262,train,0
7067,4263,test,0
7068,8,train,0
7069,4264,train,1
7070,4265,train,0
7071,4266,train,0
7072,4267,train,0
7073,3933,valid,1
7074,4268,train,0
7075,4269,train,0
7076,4270,valid,1
7077,4271,test,1
7078,4272,train,0
7079,49,valid,1
7080,4273,train,1
7081,8,train,0
7082,3003,train,0
7083,4274,train,1
7084,4275,train,0
7085,8,train,1
7086,8,train,1
7087,4276,train,0
7088,4277,train,1
7089,8,train,0
7090,4278,train,1
7091,8,train,1
7092,4279,train,0
7093,4280,train,1
7094,4281,train,1
7095,4282,train,0
7096,1662,valid,0
7097,8,train,0
7098,131,valid,1
7099,4283,train,0
7100,8,train,0
7101,4284,valid,0
7102,4285,train,1
7103,4286,train,1
7104,8,train,0
7105,8,train,1
7106,4287,train,0
7107,1141,train,0
7108,4288,test,0
7109,4289,train,0
7110,748,train,0
7111,2534,train,0
7112,209,valid,1
7113,4290,train,1
7114,2201,train,1
7115,8,train,0
7116,250,valid,1
7117,4291,train,0
7118,4292,train,0
7119,8,train,1
7120,4293,train,0
7121,4294,train,0
7122,4295,train,1
7123,4296,train,1
7124,3145,train,1
7125,4297,train,0
7126,3380,train,0
7127,2939,train,1
7128,1692,valid,1
7129,4298,train,0
7130,4299,train,0
7131,99,test,0
7132,238,valid,0
7133,4300,valid,1
7134,1563,train,1
7135,183,test,1
7136,4301,test,1
7137,1995,train,0
7138,8,train,0
7139,8,train,1
7140,8,train,0
7141,4302,train,1
7142,969,train,0
7143,4149,train,0
7144,170,train,0
7145,560,train,0
7146,4303,valid,0
7147,8,train,0
7148,4304,train,1
7149,4305,train,1
7150,4306,train,1
7151,11,train,1
7152,8,train,0
7153,8,train,1
7154,2622,train,1
7155,4307,train,0
7156,2833,test,0
7157,2939,train,0
7158,8,train,0
7159,4308,train,1
7160,8,train,0
7161,1130,train,1
7162,4309,test,0
7163,1351,test,1
7164,1251,test,0
7165,1580,valid,1
7166,4310,train,1
7167,250,valid,1
7168,4311,train,1
7169,8,train,1
7170,4312,train,1
7171,872,train,0
7172,4313,train,0
7173,8,train,0
7174,147,test,0
7175,4314,train,1
7176,48,train,1
7177,8,train,0
7178,4315,valid,0
7179,4316,train,0
7180,8,train,0
7181,4317,train,0
7182,4318,train,1
7183,8,train,0
7184,8,train,1
7185,4319,train,1
7186,8,train,1
7187,4320,train,0
7188,8,train,0
7189,4321,train,0
7190,4322,train,0
7191,4323,train,0
7192,8,train,0
7193,4324,train,1
7194,8,train,0
7195,4325,train,0
7196,3723,train,1
7197,8,train,0
7198,1055,valid,0
7199,4326,train,1
7200,4327,train,1
7201,4328,train,1
7202,1427,train,1
7203,1058,train,0
7204,331,train,0
7205,4329,train,1
7206,4330,train,0
7207,4331,train,1
7208,8,train,1
7209,4332,train,0
7210,8,train,0
7211,4333,valid,1
7212,4334,valid,0
7213,4335,test,1
7214,4336,test,0
7215,4337,train,1
7216,8,train,1
7217,4338,train,0
7218,4339,test,0
7219,3618,train,1
7220,4340,train,1
7221,250,valid,1
7222,4341,train,0
7223,8,train,0
7224,2013,train,0
7225,372,train,0
7226,2777,test,1
7227,4342,train,1
7228,4343,train,1
7229,3418,train,0
7230,4344,train,0
7231,4345,train,0
7232,1596,train,0
7233,2105,train,1
7234,158,train,0
7235,4346,train,0
7236,8,train,0
7237,814,train,0
7238,4347,train,1
7239,288,valid,0
7240,8,train,0
7241,2853,train,0
7242,8,train,0
7243,4348,train,1
7244,4349,valid,0
7245,4350,test,0
7246,4351,train,0
7247,4352,train,0
7248,635,train,1
7249,4353,valid,1
7250,4354,test,1
7251,4355,train,0
7252,4356,train,1
7253,1348,train,1
7254,8,train,0
7255,8,train,0
7256,4101,test,1
7257,4357,train,0
7258,4358,train,1
7259,115,test,1
7260,8,train,0
7261,8,train,1
7262,4359,train,0
7263,4360,train,0
7264,8,train,1
7265,8,train,1
7266,8,train,1
7267,4361,train,0
7268,4362,train,1
7269,576,test,1
7270,4363,train,0
7271,4364,train,0
7272,1994,valid,1
7273,8,train,0
7274,8,train,0
7275,989,train,1
7276,8,train,1
7277,4365,train,0
7278,564,train,0
7279,4366,train,0
7280,8,train,0
7281,4367,train,0
7282,4368,valid,0
7283,8,train,1
7284,4369,train,1
7285,8,train,0
7286,3575,train,0
7287,566,valid,0
7288,8,train,0
7289,4370,train,1
7290,187,train,0
7291,4371,train,0
7292,796,test,0
7293,8,train,1
7294,3926,test,1
7295,4372,train,1
7296,8,train,1
7297,4373,test,0
7298,2262,train,1
7299,1130,train,0
7300,2064,test,1
7301,328,test,0
7302,4374,train,1
7303,3345,train,0
7304,4375,train,1
7305,2213,train,1
7306,3172,train,0
7307,8,train,1
7308,4376,train,1
7309,4377,train,0
7310,4378,train,1
7311,4379,train,0
7312,4380,train,0
7313,4381,train,0
7314,8,train,0
7315,115,test,0
7316,4382,train,0
7317,8,train,1
7318,4383,train,1
7319,4384,train,0
7320,4385,train,0
7321,4386,valid,1
7322,4387,train,0
7323,168,train,0
7324,4388,test,1
7325,4389,train,1
7326,567,train,0
7327,3417,train,0
7328,706,train,0
7329,4390,valid,0
7330,1632,train,0
7331,4391,test,0
7332,8,train,1
7333,8,train,1
7334,1888,train,0
7335,8,train,0
7336,8,train,0
7337,4392,train,1
7338,989,train,1
7339,2745,train,0
7340,4393,train,1
7341,8,train,0
7342,209,valid,0
7343,4394,train,0
7344,2175,test,1
7345,8,train,0
7346,4395,train,1
